   2.2774167e+01   1.7302798e+01   1.8086955e+01   1.5917290e+01   1.6601852e+01   2.1005191e+01   2.4979006e+01   1.9822191e+01   1.6397245e+01   1.7428167e+01   1.8856232e+01   2.0057526e+01   2.2579948e+01   1.5901037e+01   1.5433344e+01   1.9299948e+01   2.1011851e+01   1.8018600e+01   1.9026876e+01   1.9555226e+01   1.1607456e+01   1.5356791e+01   1.8905835e+01   2.0347858e+01   1.4877500e+01   2.0311280e+01   1.3540117e+01   1.7233605e+01   2.3766454e+01   2.1688065e+01   1.4454202e+01   1.8150309e+01   1.8129617e+01   1.7352572e+01   1.2701249e+01   1.5844804e+01   1.9507427e+01   1.9408124e+01   1.8349398e+01   2.2695319e+01   1.9769107e+01   2.0384684e+01   1.7751080e+01   1.7949762e+01   1.5129225e+01   1.4469705e+01   1.5820132e+01   1.7151351e+01   1.9420482e+01   1.7781508e+01   1.6488787e+01   1.6126715e+01   1.6727076e+01
   1.6990076e+01   1.7689048e+01   2.3077813e+01   1.9004519e+01   1.5815065e+01   2.1695433e+01   1.9598458e+01   1.9828190e+01   2.2665069e+01   1.9324934e+01   1.8963268e+01   1.8696795e+01   1.7261011e+01   1.3292198e+01   1.8565600e+01   1.6060004e+01   1.7085437e+01   1.9141135e+01   1.9471235e+01   1.3138655e+01   1.4244556e+01   2.0300949e+01   1.8028318e+01   1.5986399e+01   1.1142741e+01   1.8691491e+01   1.9267334e+01   2.0369557e+01   1.4606937e+01   1.5955234e+01   1.6772044e+01   2.1119772e+01   1.6029921e+01   1.9973154e+01   2.2067628e+01   1.7831107e+01   1.6508836e+01   1.7287262e+01   2.0036937e+01   1.9619804e+01   2.1336724e+01   1.8560783e+01   1.3361443e+01   1.9503137e+01   1.6421527e+01   1.8039568e+01   2.1648736e+01   2.1802254e+01   1.4780756e+01   1.6344317e+01   1.3934794e+01   2.0582801e+01   1.3848312e+01
   1.3779029e+01   1.8100756e+01   1.5273698e+01   1.3813083e+01   2.0069242e+01   1.8302636e+01   1.8500069e+01   2.3643308e+01   1.6025059e+01   1.7065315e+01   2.0900541e+01   2.0806337e+01   1.7349967e+01   1.7979371e+01   1.7319717e+01   1.7212076e+01   1.8960388e+01   1.7135335e+01   1.6919538e+01   1.8017779e+01   2.0483341e+01   1.6478174e+01   1.6820358e+01   1.5213900e+01   1.6452216e+01   1.4903204e+01   1.4648655e+01   1.2884262e+01   2.1835904e+01   1.4811287e+01   2.0441453e+01   2.1234327e+01   1.5218873e+01   1.7868908e+01   1.6717247e+01   1.6499139e+01   1.7683947e+01   1.4605406e+01   1.9176464e+01   1.9691627e+01   2.1117405e+01   2.2501347e+01   1.3862641e+01   1.4537765e+01   1.3469395e+01   1.6771289e+01   2.0699717e+01   1.7039873e+01   1.7016611e+01   1.6895075e+01   1.4494462e+01   1.7926890e+01   1.7670431e+01
   2.0198555e+01   1.5645123e+01   1.3791972e+01   2.0241691e+01   1.4709415e+01   2.0249768e+01   1.9697928e+01   1.5294235e+01   1.8632816e+01   1.4588364e+01   1.7300142e+01   1.8136419e+01   1.7262761e+01   1.4873712e+01   1.7027231e+01   1.5635228e+01   1.8321272e+01   1.5777591e+01   2.0208631e+01   1.3792136e+01   1.5888073e+01   1.5018776e+01   1.8365397e+01   1.4101220e+01   1.3838761e+01   1.9625420e+01   1.5343561e+01   1.4097532e+01   1.9347446e+01   1.3898715e+01   2.2826358e+01   1.8854956e+01   2.2354030e+01   2.0876654e+01   1.3404438e+01   1.4368325e+01   1.1095983e+01   2.1662159e+01   2.0529394e+01   2.0035835e+01   1.5672921e+01   1.6831927e+01   1.3066001e+01   1.9154146e+01   1.7143481e+01   1.4398707e+01   1.9128220e+01   1.4781133e+01   1.6693941e+01   1.8004023e+01   1.8568271e+01   1.8437991e+01   1.9566822e+01
   1.7880282e+01   1.9957155e+01   1.8549424e+01   1.9686904e+01   1.7944525e+01   1.9651971e+01   1.8467034e+01   1.6798157e+01   2.3330056e+01   1.6148229e+01   1.9054628e+01   1.5663193e+01   1.9734975e+01   1.5730242e+01   1.9969929e+01   1.8273289e+01   1.4831884e+01   1.7856775e+01   1.9058766e+01   1.8859485e+01   2.3812668e+01   1.5062073e+01   1.9482139e+01   1.3584468e+01   1.6273281e+01   1.0853002e+01   1.8306900e+01   1.8611923e+01   1.9565427e+01   1.1882700e+01   1.9753585e+01   1.3940001e+01   1.6876715e+01   1.4963865e+01   1.4778277e+01   2.0424156e+01   1.5232014e+01   1.8703160e+01   1.2514976e+01   2.1693410e+01   1.6467664e+01   1.9624484e+01   1.2574947e+01   1.8010513e+01   1.7042921e+01   1.6612720e+01   1.8606440e+01   1.7236794e+01   2.1479376e+01   1.5171886e+01   1.9816788e+01   1.7938294e+01   1.5997336e+01
   1.6924412e+01   2.3130432e+01   1.5335471e+01   1.6820656e+01   1.7220571e+01   1.5962736e+01   1.3426546e+01   1.5489403e+01   2.0849409e+01   2.1819757e+01   1.6610561e+01   1.8115498e+01   2.2116549e+01   1.3630914e+01   2.3469997e+01   1.8389443e+01   1.2635707e+01   1.8699576e+01   1.9438439e+01   2.0314408e+01   1.8065007e+01   1.6776525e+01   2.1063747e+01   1.7960470e+01   2.3040843e+01   1.6398210e+01   1.3317526e+01   1.9369700e+01   1.8342821e+01   1.5199715e+01   1.8779195e+01   2.0942689e+01   1.7057228e+01   2.1967355e+01   1.7762044e+01   1.4095113e+01   1.4230520e+01   2.2529897e+01   1.5615029e+01   2.0129055e+01   1.7990924e+01   2.1776038e+01   1.3810268e+01   1.8412445e+01   1.5451809e+01   1.3705649e+01   2.2437738e+01   1.2971290e+01   1.9823728e+01   2.0154468e+01   1.6554506e+01   2.0305135e+01   1.4137360e+01
   1.9114863e+01   1.0979619e+01   1.6290424e+01   1.7787959e+01   1.9633807e+01   2.0971775e+01   1.8936983e+01   1.7129241e+01   1.8161135e+01   1.7484034e+01   1.3497321e+01   1.8428196e+01   1.9758626e+01   1.5478917e+01   1.9809064e+01   2.2196712e+01   1.3780523e+01   1.5956455e+01   1.8091974e+01   2.1355028e+01   1.9604089e+01   1.9298078e+01   1.5950773e+01   1.6435581e+01   1.6930466e+01   2.1569655e+01   2.1045052e+01   1.6163619e+01   2.0342184e+01   1.7184796e+01   2.1229013e+01   1.8046584e+01   1.6453700e+01   1.6804322e+01   1.3488764e+01   1.5448337e+01   1.5303368e+01   1.8341374e+01   1.7749127e+01   1.8832021e+01   1.7255582e+01   1.6726828e+01   1.3917901e+01   1.5005446e+01   1.9138249e+01   1.9504823e+01   2.0175967e+01   2.0435133e+01   1.9574538e+01   1.7124240e+01   1.5777009e+01   2.3145147e+01   1.3586829e+01
   2.0045225e+01   1.7720952e+01   1.8601086e+01   1.9232752e+01   1.2617163e+01   2.0865881e+01   1.9649297e+01   1.7291715e+01   1.9406299e+01   1.8149082e+01   1.6727725e+01   2.0150477e+01   2.0778699e+01   1.8095582e+01   1.9294633e+01   2.2380329e+01   1.8071863e+01   2.0637075e+01   2.0510744e+01   2.0284234e+01   1.6717611e+01   1.5900613e+01   1.6759427e+01   1.9247360e+01   2.0634326e+01   1.8885746e+01   1.7396952e+01   1.9891652e+01   1.9105323e+01   1.3958602e+01   2.0362456e+01   1.8672270e+01   1.7315663e+01   1.9236935e+01   1.5914052e+01   1.6478777e+01   1.4995110e+01   1.3856129e+01   1.9053817e+01   1.7585266e+01   1.6923180e+01   1.8745296e+01   1.5066426e+01   1.6599384e+01   1.4906558e+01   2.2670664e+01   1.8716898e+01   1.4306337e+01   2.0358273e+01   1.4330269e+01   2.1603891e+01   2.0869528e+01   1.3275798e+01
   1.6218333e+01   1.9596915e+01   1.4511075e+01   1.5951572e+01   1.7868794e+01   1.7889774e+01   1.8308610e+01   1.7452270e+01   2.4234484e+01   1.9279136e+01   2.1722409e+01   1.5575165e+01   2.1991652e+01   2.0936837e+01   1.7693326e+01   2.0482163e+01   1.6623219e+01   1.6100482e+01   1.2773452e+01   1.9609320e+01   1.6382314e+01   1.9153907e+01   1.6385761e+01   1.7125962e+01   1.4057518e+01   1.9621547e+01   1.6551307e+01   2.1705327e+01   1.8201359e+01   1.7064409e+01   1.2388462e+01   2.1406613e+01   1.6338710e+01   1.7463799e+01   1.6847869e+01   1.2055398e+01   1.5848164e+01   2.2561943e+01   2.1063123e+01   2.0171226e+01   1.1910759e+01   1.5837079e+01   1.2050724e+01   1.3711468e+01   1.6915601e+01   1.9649953e+01   1.9068791e+01   1.7985497e+01   2.0307014e+01   1.5015581e+01   1.6864080e+01   1.8694240e+01   1.7393048e+01
   1.8096004e+01   1.5226509e+01   2.0459162e+01   1.8143162e+01   1.8216376e+01   2.2867440e+01   1.8683667e+01   1.7383248e+01   2.1719210e+01   2.1479855e+01   1.7273252e+01   1.3987103e+01   1.8518663e+01   1.4152169e+01   1.8007243e+01   2.0538268e+01   1.9285604e+01   1.9269531e+01   1.9311718e+01   2.0340633e+01   1.5117802e+01   1.7534854e+01   2.0322794e+01   1.6741951e+01   2.0047099e+01   1.7401298e+01   1.9166511e+01   2.0261377e+01   1.8402555e+01   1.8406010e+01   1.4038295e+01   1.9201539e+01   1.4519694e+01   2.0429238e+01   1.6035976e+01   1.3744938e+01   1.5674416e+01   1.7588490e+01   1.6575102e+01   1.4446575e+01   1.9845400e+01   1.6549024e+01   1.4903803e+01   1.5745266e+01   1.8856073e+01   1.6980781e+01   2.2588612e+01   1.9573585e+01   1.8131657e+01   2.0030533e+01   1.8035586e+01   1.6743904e+01   1.7244802e+01
   1.7037907e+01   1.7449297e+01   1.8826919e+01   1.8499058e+01   1.3113516e+01   1.5324510e+01   2.2330976e+01   1.7279182e+01   1.4869309e+01   1.8908558e+01   2.0728204e+01   1.9765045e+01   2.1221828e+01   1.7859106e+01   1.9140866e+01   1.4881588e+01   1.6425583e+01   1.9445371e+01   2.1526858e+01   1.8252065e+01   1.7487705e+01   1.5552329e+01   2.2141869e+01   1.2947386e+01   1.2644640e+01   1.6680267e+01   1.9162466e+01   1.4621062e+01   2.1301323e+01   1.4939036e+01   1.6443405e+01   8.8478687e+00   1.8377965e+01   1.5080261e+01   1.7613853e+01   1.3030641e+01   1.8558590e+01   2.0640120e+01   1.6662139e+01   1.8776953e+01   1.7658942e+01   1.5253405e+01   1.4230959e+01   1.5152812e+01   1.8073733e+01   2.1204667e+01   1.9967807e+01   1.8490265e+01   1.4495735e+01   1.4623006e+01   1.6206961e+01   1.8831279e+01   1.4426146e+01
   1.6366620e+01   1.7652247e+01   2.1339435e+01   1.7707787e+01   1.7160277e+01   1.8723372e+01   1.9435145e+01   1.7965053e+01   1.8667226e+01   1.7877233e+01   1.9673853e+01   1.6664222e+01   1.8528289e+01   1.8306059e+01   1.6293498e+01   2.1019656e+01   1.4060271e+01   1.7156962e+01   1.8417287e+01   1.8297647e+01   1.3361888e+01   1.4915049e+01   2.0844435e+01   1.5321850e+01   1.6142797e+01   1.9381360e+01   1.6513452e+01   1.6711468e+01   2.0988439e+01   1.7663641e+01   1.6342370e+01   1.4014641e+01   2.0754548e+01   1.5959269e+01   1.5315495e+01   9.5903474e+00   2.0512218e+01   1.6507052e+01   1.7464818e+01   2.1039747e+01   1.9987679e+01   1.6539874e+01   1.4183738e+01   1.6709697e+01   1.1521125e+01   1.8522442e+01   1.9400600e+01   1.8216180e+01   1.3830577e+01   1.3592324e+01   1.8353651e+01   1.6116295e+01   1.8285537e+01
   1.9011218e+01   1.5718685e+01   1.6986443e+01   1.3208654e+01   1.9138196e+01   1.8773984e+01   1.9152976e+01   1.9635124e+01   2.0876379e+01   1.6386339e+01   1.6664186e+01   1.7381512e+01   2.4111634e+01   1.9612706e+01   1.3935156e+01   1.5454118e+01   1.7621044e+01   1.6802315e+01   2.0346975e+01   2.0955608e+01   1.4950389e+01   1.7411411e+01   2.1560520e+01   1.7530383e+01   1.7575203e+01   2.3450430e+01   1.9905727e+01   1.6402118e+01   2.2517011e+01   1.7847576e+01   1.4518548e+01   1.6112318e+01   1.7604700e+01   2.2735449e+01   1.6473853e+01   2.1631563e+01   1.3054716e+01   1.9855580e+01   1.9925561e+01   1.8100045e+01   1.8911308e+01   1.9808849e+01   1.5380746e+01   1.8012056e+01   1.5599770e+01   1.2222279e+01   2.0152880e+01   1.5108732e+01   1.8144367e+01   1.9152511e+01   1.4012613e+01   1.8401054e+01   1.3718310e+01
   1.9628282e+01   1.8997544e+01   2.0060890e+01   1.5931667e+01   1.4356782e+01   1.7963539e+01   1.7568042e+01   2.1355668e+01   1.4351121e+01   1.9988907e+01   2.2965808e+01   1.9994813e+01   1.9494091e+01   2.0154627e+01   1.8758550e+01   1.3802844e+01   2.0142882e+01   1.9203574e+01   1.7401167e+01   2.1123368e+01   1.4400302e+01   1.6706926e+01   1.8820257e+01   1.6193620e+01   1.8401869e+01   1.6960928e+01   1.8060822e+01   1.7694913e+01   2.0665447e+01   1.6320767e+01   1.6832711e+01   1.4949473e+01   1.5272865e+01   1.6189950e+01   1.7581375e+01   1.4444546e+01   2.1307289e+01   2.0415697e+01   1.8447709e+01   2.0120020e+01   1.0771196e+01   1.8283315e+01   1.9117141e+01   1.9715637e+01   1.6519222e+01   1.7428942e+01   1.8478299e+01   1.7140391e+01   2.2224827e+01   1.7055481e+01   1.7134380e+01   2.0984923e+01   2.0126206e+01
   1.4378607e+01   2.0273332e+01   1.4960724e+01   1.1813820e+01   1.6805866e+01   1.8088466e+01   1.7829338e+01   1.7644208e+01   1.8928158e+01   1.3284391e+01   2.0355600e+01   1.8659367e+01   1.7471630e+01   1.4216599e+01   1.5919794e+01   2.5764760e+01   1.8045453e+01   1.2487653e+01   1.9329458e+01   1.7212501e+01   1.7506585e+01   1.4694751e+01   1.6182294e+01   2.0468632e+01   1.6533513e+01   2.1241532e+01   1.9899878e+01   1.6860258e+01   1.9388261e+01   2.1338895e+01   1.6197874e+01   1.8575814e+01   1.7282314e+01   1.6885289e+01   1.1530231e+01   1.8386282e+01   2.0128107e+01   2.0862722e+01   2.1006069e+01   1.9105004e+01   1.7491046e+01   2.0349524e+01   1.6163962e+01   1.4903913e+01   1.6149708e+01   1.7989493e+01   1.6247832e+01   1.9613875e+01   2.0135346e+01   2.1785003e+01   1.4857126e+01   1.8400699e+01   1.1052316e+01
   2.0604071e+01   1.7784355e+01   1.8373683e+01   1.5812831e+01   1.8053057e+01   2.0967415e+01   1.8974753e+01   2.3147101e+01   1.8032502e+01   1.5576836e+01   2.0428754e+01   1.9027313e+01   1.9092866e+01   1.7146403e+01   1.8669708e+01   1.8617320e+01   1.6912503e+01   1.7099515e+01   1.7430078e+01   1.3883113e+01   2.0888969e+01   1.4972477e+01   1.9900743e+01   1.2671374e+01   1.4129030e+01   1.6280960e+01   1.7800193e+01   1.6432730e+01   1.6897143e+01   1.3234982e+01   2.1296683e+01   1.8572038e+01   1.9701641e+01   1.8794592e+01   1.2287949e+01   1.6320890e+01   1.7142692e+01   1.9572488e+01   1.6243008e+01   2.0140625e+01   2.0220415e+01   2.1465722e+01   1.7232785e+01   1.8324252e+01   1.4142596e+01   1.9203123e+01   1.9648458e+01   1.5361980e+01   2.0679150e+01   1.5581700e+01   1.6599280e+01   2.1614188e+01   1.5705751e+01
   1.8191239e+01   1.8151911e+01   2.0588979e+01   1.4791646e+01   1.6247280e+01   1.7561741e+01   1.9549116e+01   2.0750875e+01   1.8927410e+01   2.0374216e+01   1.5880105e+01   2.1585955e+01   1.7001194e+01   2.0081397e+01   1.5596818e+01   1.6153494e+01   1.6322709e+01   1.7188366e+01   2.1769875e+01   1.2633025e+01   2.2499453e+01   1.8319489e+01   2.2527789e+01   1.6813457e+01   1.3789044e+01   1.6555130e+01   1.6659228e+01   2.3339065e+01   2.0544563e+01   1.7118625e+01   1.7004089e+01   1.6450905e+01   2.1616369e+01   1.6633427e+01   1.4424282e+01   1.3782446e+01   2.0873697e+01   1.8217440e+01   1.9212503e+01   1.7433601e+01   2.0870707e+01   1.9796112e+01   2.0155603e+01   2.0314340e+01   1.7430319e+01   1.7379624e+01   1.4653790e+01   1.4176966e+01   2.2552019e+01   1.7855664e+01   1.8810935e+01   1.7369918e+01   1.8283732e+01
   1.7225202e+01   1.5852341e+01   1.6142181e+01   1.6533128e+01   2.1507648e+01   1.9927857e+01   2.0203429e+01   2.1621623e+01   1.6182853e+01   1.9647683e+01   1.6539128e+01   2.1288777e+01   1.5015146e+01   1.8360571e+01   1.4535402e+01   1.7837359e+01   2.0562238e+01   1.7932450e+01   2.0075416e+01   1.4321613e+01   1.2677243e+01   1.8275654e+01   1.9464785e+01   1.7555849e+01   1.5032797e+01   1.9267955e+01   2.1528223e+01   1.7709430e+01   1.8984927e+01   1.4102081e+01   1.5332327e+01   2.1125958e+01   1.3613517e+01   1.9006410e+01   1.7303082e+01   1.6176354e+01   1.7522056e+01   1.8682515e+01   1.9152400e+01   2.2867072e+01   1.7451122e+01   2.0832552e+01   1.7894357e+01   2.0000162e+01   1.7117788e+01   2.0737951e+01   1.6983451e+01   1.5524914e+01   1.6831881e+01   1.6205530e+01   2.1998177e+01   1.9718561e+01   1.6423735e+01
   1.3830564e+01   2.0031468e+01   1.7988490e+01   1.7721480e+01   1.9490248e+01   1.8687911e+01   2.3332478e+01   1.6099950e+01   1.3617861e+01   1.5321173e+01   1.9785858e+01   1.8622370e+01   1.9718732e+01   2.0506296e+01   1.4158869e+01   1.7990678e+01   1.9674162e+01   1.4793830e+01   2.2349436e+01   1.5884105e+01   1.7954392e+01   1.6184662e+01   2.0526896e+01   1.5455147e+01   1.4287305e+01   1.5370458e+01   1.5173024e+01   1.8162592e+01   2.0310459e+01   1.4616587e+01   1.7490299e+01   1.6212532e+01   1.7426844e+01   2.1589751e+01   1.7611664e+01   1.7293642e+01   1.4346811e+01   1.9078762e+01   1.4054098e+01   1.9667697e+01   1.9553836e+01   2.0781098e+01   1.6500766e+01   1.3585200e+01   2.0750320e+01   1.4457684e+01   2.1381198e+01   1.9423215e+01   1.6459127e+01   1.7339107e+01   1.5945630e+01   1.9448731e+01   1.6516091e+01
